ORF,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_9,Var2_10,Var2_11,Var2_12,Var2_13,Var2_14,Var2_15,Var2_16,Var2_17,Var2_18,Var2_19,Var2_20,Var2_21,Var2_22,Var2_23,Var2_24,Var2_25,Var2_26,Var2_27,Var2_28,Var2_29,Var2_30,Var2_31
YDR034C-A,-0.112582781456954,0,-0.00520833333333333,0,0,0,0,0,-0.113122171945701,-0.141221374045802,-0.264705882352941,-0.331730769230769,-0.139830508474576,-0.298342541436464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR365C,-0.304635761589404,-0.0909090909090909,-0.479166666666667,-0.400966183574879,-0.0689655172413793,-0.0696517412935323,-0.0651162790697674,0,0,-0.0343511450381679,0,-0.0721153846153846,-0.076271186440678,-0.110497237569061,-0.00436681222707424,-0.004739336492891,-0.0893854748603352,-0.201754385964912,-0.181434599156118,-0.39572192513369,-0.385416666666667,-0.229050279329609,-0.211340206185567,-0.0873362445414847,-0.0802139037433155,-0.111111111111111,-0.0842696629213483,-0.18974358974359,-0.0526315789473684,-0.0734463276836158,-0.164893617021277
YDR221W,-0.384105960264901,-0.197860962566845,-0.375,-0.42512077294686,-0.467980295566502,-0.243781094527363,-0.195348837209302,-0.171102661596958,-0.289592760180995,-0.137404580152672,-0.137254901960784,-0.139423076923077,-0.177966101694915,-0.110497237569061,-0.100436681222707,-0.175355450236967,-0.217877094972067,-0.271929824561404,-0.236286919831224,-0.27807486631016,-0.369791666666667,-0.558659217877095,-0.494845360824742,-0.336244541484716,-0.320855614973262,-0.0858585858585859,-0.191011235955056,-0.0358974358974359,-0.0909090909090909,-0.101694915254237,-0.154255319148936
YDR329C,-0.119205298013245,-0.197860962566845,-0.255208333333333,-0.231884057971014,-0.236453201970443,-0.233830845771144,-0.134883720930233,-0.29277566539924,-0.32579185520362,-0.0458015267175573,-0.240196078431373,-0.375,-0.25,-0.171270718232044,-0.104803493449782,-0.0947867298578199,-0.134078212290503,-0.105263157894737,-0.0886075949367089,-0.112299465240642,-0.609375,-0.268156424581006,-0.34020618556701,-0.270742358078603,-0.288770053475936,-0.186868686868687,-0.297752808988764,-0.128205128205128,-0.0143540669856459,-0.0564971751412429,-0.345744680851064
YDR541C,-0.218543046357616,-0.363636363636364,-0.276041666666667,-0.222222222222222,-0.0246305418719212,-0.17910447761194,-0.00465116279069767,-0.11787072243346,-0.144796380090498,-0.17175572519084,-0.147058823529412,-0.144230769230769,-0.0508474576271186,-0.248618784530387,-0.0436681222707424,-0.156398104265403,-0.184357541899441,-0.109649122807018,-0.0717299578059072,-0.219251336898396,-0.166666666666667,-0.346368715083799,-0.309278350515464,-0.174672489082969,-0.0267379679144385,-0.151515151515152,0,0,-0.124401913875598,-0.0451977401129944,-0.117021276595745
YNL286W,-0.19205298013245,-0.0320855614973262,-0.015625,0,-0.0197044334975369,-0.099502487562189,-0.148837209302326,-0.174904942965779,-0.20814479638009,-0.156488549618321,-0.21078431372549,0,-0.0127118644067797,-0.160220994475138,-0.126637554585153,-0.132701421800948,-0.122905027932961,-0.140350877192982,-0.135021097046414,-0.117647058823529,-0.078125,-0.206703910614525,-0.211340206185567,-0.266375545851528,-0.304812834224599,-0.383838383838384,-0.646067415730337,-0.276923076923077,-0.320574162679426,-0.305084745762712,-0.0691489361702128
YFR027W,-0.245033112582781,-0.181818181818182,-0.109375,-0.0966183574879227,-0.00985221674876847,-0.144278606965174,-0.167441860465116,-0.178707224334601,-0.0995475113122172,-0.217557251908397,-0.436274509803922,-0.326923076923077,-0.0423728813559322,-0.0386740331491713,-0.0218340611353712,-0.132701421800948,-0.290502793296089,-0.12719298245614,-0.206751054852321,-0.251336898395722,-0.239583333333333,-0.189944134078212,-0.242268041237113,-0.170305676855895,-0.240641711229947,-0.095959595959596,-0.185393258426966,-0.138461538461538,-0.0334928229665072,-0.101694915254237,-0.191489361702128
YLR419W,0,-0.0588235294117647,-0.0572916666666667,-0.227053140096618,-0.12807881773399,-0.208955223880597,-0.195348837209302,-0.0684410646387833,-0.0995475113122172,-0.152671755725191,-0.107843137254902,0,0,-0.0883977900552486,-0.14410480349345,-0.270142180094787,-0.245810055865922,-0.140350877192982,-0.0548523206751055,-0.0695187165775401,-0.0364583333333333,-0.0391061452513966,0,-0.00873362445414847,-0.213903743315508,-0.217171717171717,-0.382022471910112,-0.287179487179487,-0.205741626794258,-0.11864406779661,-0.0159574468085106
YPL165C,-0.258278145695364,-0.181818181818182,-0.0729166666666667,-0.502415458937198,-0.399014778325123,-0.338308457711443,-0.237209302325581,-0.182509505703422,-0.158371040723982,-0.145038167938931,-0.161764705882353,-0.158653846153846,-0.169491525423729,-0.276243093922652,-0.218340611353712,-0.0805687203791469,-0.206703910614525,-0.37719298245614,-0.362869198312236,-0.181818181818182,0,-0.212290502793296,-0.216494845360825,-0.327510917030568,-0.422459893048128,-0.161616161616162,-0.241573033707865,-0.328205128205128,-0.511961722488038,-0.536723163841808,-0.462765957446808
YOR158W,-0.211920529801325,-0.727272727272727,-0.609375,-0.565217391304348,-0.0788177339901478,-0.0796019900497512,-0.0465116279069767,0,-0.126696832579186,-0.278625954198473,-0.387254901960784,-0.754807692307692,-0.377118644067797,-0.49171270718232,-0.25764192139738,-0.165876777251185,-0.240223463687151,-0.109649122807018,-0.324894514767933,-0.235294117647059,-0.270833333333333,-0.167597765363129,-0.128865979381443,-0.563318777292577,-0.229946524064171,-0.0757575757575758,-0.106741573033708,-0.230769230769231,-0.114832535885167,-0.440677966101695,-0.25531914893617
YKL078W,-0.324503311258278,-0.235294117647059,-0.0520833333333333,-0.217391304347826,-0.206896551724138,-0.129353233830846,-0.162790697674419,-0.0570342205323194,-0.158371040723982,-0.0572519083969466,-0.186274509803922,-0.235576923076923,-0.26271186440678,-0.314917127071823,-0.218340611353712,-0.23696682464455,-0.201117318435754,-0.157894736842105,-0.206751054852321,-0.406417112299465,-0.354166666666667,-0.201117318435754,-0.149484536082474,-0.205240174672489,-0.251336898395722,-0.101010101010101,-0.146067415730337,-0.0153846153846154,-0.215311004784689,-0.327683615819209,-0.202127659574468
YDR394W,-0.43046357615894,-0.310160427807487,-0.302083333333333,-0.1256038647343,-0.0147783251231527,-0.263681592039801,-0.237209302325581,-0.44106463878327,-0.262443438914027,-0.221374045801527,-0.176470588235294,-0.0432692307692308,-0.0593220338983051,-0.215469613259668,-0.0873362445414847,-0.104265402843602,-0.150837988826816,-0.0921052631578947,-0.0675105485232068,-0.117647058823529,-0.114583333333333,-0.0614525139664805,-0.0360824742268041,-0.0305676855895196,-0.13903743315508,-0.217171717171717,-0.370786516853933,-0.246153846153846,-0.0956937799043062,-0.096045197740113,-0.319148936170213
YLL049W,-0.980132450331126,-0.336898395721925,-0.302083333333333,-0.347826086956522,-0.497536945812808,-0.507462686567164,-0.372093023255814,-0.209125475285171,-0.0452488687782805,-0.16793893129771,-0.284313725490196,0,0,-0.303867403314917,-0.2882096069869,-0.165876777251185,-0.106145251396648,-0.144736842105263,-0.324894514767933,-0.272727272727273,-0.265625,-0.17877094972067,-0.103092783505155,-0.109170305676856,-0.053475935828877,0,-0.0449438202247191,-0.107692307692308,-0.0956937799043062,-0.175141242937853,-0.420212765957447
YMR214W,-0.0132450331125828,0,0,-0.342995169082126,-0.349753694581281,-0.243781094527363,-0.0883720930232558,-0.00380228136882129,-0.113122171945701,-0.106870229007634,-0.151960784313726,-0.197115384615385,-0.207627118644068,-0.193370165745856,-0.14410480349345,-0.222748815165877,-0.262569832402235,-0.171052631578947,-0.177215189873418,-0.262032085561497,-0.307291666666667,-0.0335195530726257,0,-0.117903930131004,-0.213903743315508,-0.414141414141414,-0.432584269662921,-0.456410256410256,-0.68421052631579,-0.751412429378531,-0.702127659574468
YER091C,-0.370860927152318,-0.331550802139037,-0.166666666666667,-0.135265700483092,-0.142857142857143,-0.208955223880597,-0.213953488372093,-0.11787072243346,-0.253393665158371,-0.209923664122137,-0.17156862745098,-0.177884615384615,-0.0847457627118644,-0.265193370165746,-0.231441048034935,-0.312796208530806,-0.139664804469274,-0.0175438596491228,-0.265822784810127,-0.203208556149733,-0.276041666666667,-0.145251396648045,-0.15979381443299,-0.161572052401747,-0.133689839572193,-0.101010101010101,-0.376404494382022,-0.312820512820513,-0.253588516746411,-0.248587570621469,-0.24468085106383
YDR407C,-0.178807947019868,-0.144385026737968,-0.307291666666667,-0.376811594202899,-0.29064039408867,-0.243781094527363,-0.2,-0.220532319391635,-0.122171945701357,-0.103053435114504,-0.264705882352941,-0.129807692307692,-0.144067796610169,-0.353591160220994,0,-0.18957345971564,-0.435754189944134,-0.37280701754386,-0.345991561181435,-0.336898395721925,-0.0833333333333333,-0.184357541899441,-0.376288659793814,-0.266375545851528,-0.245989304812834,-0.121212121212121,-0.230337078651685,-0.0564102564102564,-0.244019138755981,-0.242937853107345,0
YPR024W,-0.311258278145695,-0.385026737967914,-0.244791666666667,-0.178743961352657,-0.12807881773399,-0.393034825870647,-0.251162790697674,-0.0950570342205323,-0.199095022624434,-0.0725190839694656,-0.137254901960784,-0.0721153846153846,-0.199152542372881,-0.629834254143646,-0.266375545851528,-0.289099526066351,-0.391061452513967,-0.355263157894737,-0.215189873417722,-0.171122994652406,-0.078125,-0.0837988826815643,-0.0154639175257732,0,0,0,-0.191011235955056,-0.37948717948718,-0.488038277511962,-0.23728813559322,-0.175531914893617
YHR109W,-0.324503311258278,-0.101604278074866,-0.0260416666666667,0,0,-0.129353233830846,-0.348837209302326,-0.304182509505703,-0.0904977375565611,-0.0916030534351145,-0.127450980392157,-0.158653846153846,-0.139830508474576,-0.160220994475138,0,-0.123222748815166,-0.201117318435754,-0.157894736842105,-0.0379746835443038,-0.272727272727273,-0.296875,-0.374301675977654,-0.324742268041237,-0.275109170305677,0,-0.00505050505050505,-0.0112359550561798,-0.0666666666666667,-0.167464114832536,-0.19774011299435,-0.122340425531915
YNL178W,-0.231788079470199,-0.213903743315508,-0.354166666666667,-0.241545893719807,-0.275862068965517,-0.223880597014925,-0.27906976744186,-0.403041825095057,-0.18552036199095,-0.16030534351145,-0.377450980392157,-0.139423076923077,-0.0508474576271186,-0.0386740331491713,-0.37117903930131,-0.383886255924171,-0.273743016759777,-0.105263157894737,-0.413502109704641,-0.593582887700535,-0.28125,-0.340782122905028,-0.469072164948454,-0.205240174672489,-0.25668449197861,-0.242424242424242,-0.51685393258427,-0.461538461538462,-0.267942583732057,-0.231638418079096,-0.340425531914894
YML073C,-0.271523178807947,-0.171122994652406,-0.166666666666667,-0.188405797101449,-0.344827586206897,-0.169154228855721,-0.390697674418605,-0.197718631178707,-0.34841628959276,-0.221374045801527,-0.205882352941176,-0.370192307692308,-0.432203389830508,-0.419889502762431,-0.165938864628821,-0.360189573459716,-0.486033519553073,-0.407894736842105,-0.354430379746835,-0.229946524064171,-0.3125,-0.391061452513967,-0.185567010309278,-0.196506550218341,-0.197860962566845,-0.272727272727273,-0.0955056179775281,-0.287179487179487,-0.535885167464115,-0.214689265536723,-0.154255319148936
YKL096W-A,-0.132450331125828,-0.197860962566845,-0.239583333333333,-0.217391304347826,-0.246305418719212,-0.189054726368159,-0.153488372093023,-0.0532319391634981,-0.085972850678733,-0.118320610687023,-0.0833333333333333,-0.0817307692307692,-0.0720338983050847,0,0,-0.0568720379146919,-0.122905027932961,-0.0043859649122807,-0.308016877637131,-0.165775401069519,-0.473958333333333,-0.608938547486034,-0.515463917525773,-0.37117903930131,0,0,0,0,0,0,0
YOR125C,-0.0860927152317881,-0.240641711229947,-0.208333333333333,-0.246376811594203,-0.0640394088669951,-0.0497512437810945,0,-0.0190114068441065,-0.0361990950226244,-0.206106870229008,-0.264705882352941,-0.456730769230769,-0.203389830508475,-0.259668508287293,-0.231441048034935,-0.222748815165877,-0.279329608938548,-0.385964912280702,-0.582278481012658,-0.245989304812834,-0.4375,-0.458100558659218,-0.22680412371134,-0.375545851528384,-0.368983957219251,-0.323232323232323,-0.0898876404494382,-0.0564102564102564,0,-0.124293785310734,-0.127659574468085
YJR138W,-0.198675496688742,-0.422459893048128,-0.208333333333333,-0.00966183574879227,-0.00985221674876847,-0.0348258706467662,-0.12093023255814,-0.0532319391634981,-0.230769230769231,-0.179389312977099,-0.117647058823529,-0.0480769230769231,-0.0169491525423729,-0.209944751381215,-0.248908296943231,-0.345971563981043,-0.430167597765363,-0.18859649122807,-0.181434599156118,-0.267379679144385,-0.255208333333333,-0.357541899441341,-0.22680412371134,-0.244541484716157,-0.336898395721925,-0.262626262626263,-0.264044943820225,-0.225641025641026,-0.119617224880383,-0.203389830508475,-0.234042553191489
YLL003W,-0.0596026490066225,-0.320855614973262,-0.401041666666667,-0.304347826086957,-0.137931034482759,-0.0746268656716418,-0.33953488372093,-0.159695817490494,-0.307692307692308,-0.225190839694657,-0.215686274509804,-0.211538461538462,-0.207627118644068,-0.0773480662983425,-0.192139737991266,-0.137440758293839,-0.0670391061452514,-0.350877192982456,-0.0632911392405063,-0.192513368983957,-0.234375,-0.128491620111732,-0.237113402061856,-0.292576419213974,-0.176470588235294,-0.282828282828283,-0.286516853932584,-0.369230769230769,-0.138755980861244,-0.15819209039548,-0.271276595744681
YJR151W-A,0,-0.245989304812834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL144W,-0.112582781456954,-0.0855614973262032,-0.0989583333333333,-0.285024154589372,-0.231527093596059,-0.313432835820895,-0.227906976744186,-0.0760456273764259,-0.171945701357466,-0.248091603053435,-0.362745098039216,-0.259615384615385,-0.254237288135593,-0.0939226519337017,-0.0262008733624454,0,0,-0.298245614035088,-0.286919831223629,-0.406417112299465,-0.0885416666666667,-0.430167597765363,-0.278350515463918,-0.126637554585153,-0.283422459893048,-0.131313131313131,-0.0955056179775281,-0.4,-0.397129186602871,-0.0621468926553672,-0.191489361702128
YGR217W,-0.125827814569536,-0.13903743315508,-0.296875,-0.285024154589372,-0.201970443349754,-0.203980099502488,-0.134883720930233,-0.0836501901140684,-0.126696832579186,-0.209923664122137,-0.269607843137255,-0.115384615384615,-0.207627118644068,-0.270718232044199,-0.279475982532751,-0.109004739336493,-0.134078212290503,-0.0350877192982456,-0.151898734177215,-0.203208556149733,0,-0.0726256983240224,-0.231958762886598,0,-0.331550802139037,-0.292929292929293,-0.353932584269663,-0.246153846153846,-0.191387559808612,-0.225988700564972,-0.287234042553192
YGR117C,-0.112582781456954,-0.0909090909090909,-0.145833333333333,-0.0531400966183575,-0.108374384236453,-0.109452736318408,-0.0976744186046512,-0.262357414448669,-0.312217194570136,-0.419847328244275,-0.0931372549019608,-0.0913461538461538,-0.25,-0.325966850828729,-0.248908296943231,-0.298578199052133,-0.35195530726257,-0.100877192982456,-0.215189873417722,-0.294117647058824,-0.1875,-0.201117318435754,-0.0618556701030928,-0.0480349344978166,0,-0.217171717171717,-0.134831460674157,-0.220512820512821,-0.296650717703349,-0.146892655367232,-0.0425531914893617
YHR005C-A,-0.205298013245033,-0.422459893048128,-0.140625,-0.106280193236715,-0.295566502463054,-0.298507462686567,-0.372093023255814,-0.243346007604563,-0.0769230769230769,-0.0381679389312977,-0.0637254901960784,-0.00480769230769231,-0.122881355932203,-0.397790055248619,-0.336244541484716,-0.246445497630332,-0.251396648044693,-0.210526315789474,-0.194092827004219,-0.229946524064171,-0.0989583333333333,-0.122905027932961,-0.123711340206186,-0.213973799126638,-0.219251336898396,0,0,0,0,0,0
YJR090C,0,-0.272727272727273,-0.265625,-0.120772946859903,-0.152709359605911,-0.343283582089552,-0.32093023255814,-0.250950570342205,-0.158371040723982,-0.0229007633587786,0,0,0,0,0,-0.213270142180095,-0.251396648044693,-0.135964912280702,-0.172995780590717,-0.192513368983957,-0.203125,-0.463687150837989,-0.11340206185567,-0.0611353711790393,-0.203208556149733,-0.131313131313131,-0.275280898876405,-0.117948717948718,-0.110047846889952,-0.0621468926553672,-0.175531914893617
YGL144C,-0.443708609271523,-0.283422459893048,-0.291666666666667,-0.280193236714976,-0.211822660098522,-0.233830845771144,-0.232558139534884,-0.273764258555133,-0.294117647058823,-0.190839694656489,-0.196078431372549,-0.225961538461538,-0.122881355932203,-0.138121546961326,-0.126637554585153,-0.137440758293839,-0.418994413407821,-0.355263157894737,-0.20253164556962,-0.406417112299465,-0.166666666666667,-0.0893854748603352,0,0,0,-0.126262626262626,-0.0393258426966292,-0.041025641025641,-0.076555023923445,-0.282485875706215,-0.345744680851064
YLR420W,-0.245033112582781,-0.411764705882353,-0.307291666666667,-0.439613526570048,-0.197044334975369,-0.427860696517413,-0.241860465116279,-0.285171102661597,-0.321266968325792,-0.270992366412214,-0.137254901960784,0,0,-0.25414364640884,-0.11353711790393,-0.0568720379146919,-0.0335195530726257,-0.0263157894736842,-0.0506329113924051,-0.0641711229946524,-0.265625,-0.312849162011173,-0.0103092783505155,-0.0655021834061135,-0.0802139037433155,-0.373737373737374,-0.196629213483146,-0.271794871794872,-0.267942583732057,-0.401129943502825,-0.654255319148936
YPL100W,-0.172185430463576,-0.192513368983957,-0.598958333333333,-0.671497584541063,-0.251231527093596,-0.199004975124378,-0.0837209302325581,-0.102661596958175,-0.104072398190045,-0.0763358778625954,-0.122549019607843,-0.115384615384615,-0.144067796610169,-0.0662983425414365,-0.104803493449782,-0.303317535545024,-0.145251396648045,-0.276315789473684,-0.417721518987342,-0.133689839572193,-0.140625,-0.139664804469274,0,-0.152838427947598,-0.219251336898396,-0.525252525252525,-0.129213483146067,-0.0153846153846154,-0.172248803827751,-0.19774011299435,-0.319148936170213
YPL193W,-0.304635761589404,-0.32620320855615,-0.265625,-0.227053140096618,-0.246305418719212,-0.159203980099502,-0.144186046511628,-0.11787072243346,-0.0769230769230769,-0.0687022900763359,-0.21078431372549,-0.201923076923077,-0.177966101694915,-0.0607734806629834,-0.11353711790393,-0.289099526066351,-0.290502793296089,-0.149122807017544,-0.0843881856540084,-0.229946524064171,0,0,0,0,0,-0.181818181818182,-0.202247191011236,0,0,-0.0621468926553672,-0.111702127659574
YGL075C,-0.370860927152318,-0.475935828877005,-0.208333333333333,-0.367149758454106,-0.206896551724138,-0.199004975124378,-0.283720930232558,-0.190114068441065,-0.266968325791855,-0.118320610687023,-0.151960784313726,-0.240384615384615,-0.177966101694915,-0.458563535911602,-0.187772925764192,-0.118483412322275,-0.128491620111732,-0.0964912280701754,-0.0506329113924051,-0.0374331550802139,-0.0364583333333333,-0.262569832402235,-0.242268041237113,-0.218340611353712,-0.219251336898396,-0.176767676767677,-0.196629213483146,-0.179487179487179,-0.277511961722488,-0.355932203389831,-0.377659574468085
YLR417W,-0.350993377483444,-0.374331550802139,-0.255208333333333,-0.314009661835749,-0.320197044334975,-0.303482587064677,-0.218604651162791,-0.23574144486692,-0.244343891402715,-0.0763358778625954,-0.102941176470588,-0.365384615384615,-0.173728813559322,-0.0497237569060773,-0.157205240174672,-0.0616113744075829,-0.0726256983240224,-0.280701754385965,-0.278481012658228,-0.561497326203209,-0.3125,-0.0837988826815643,-0.365979381443299,-0.310043668122271,-0.320855614973262,-0.409090909090909,-0.219101123595506,-0.292307692307692,-0.272727272727273,-0.259887005649718,-0.452127659574468
YER140W,-0.211920529801325,-0.283422459893048,-0.151041666666667,-0.0869565217391304,-0.113300492610837,-0.104477611940299,-0.0930232558139535,-0.0152091254752852,-0.0678733031674208,-0.217557251908397,-0.338235294117647,-0.346153846153846,-0.0974576271186441,-0.12707182320442,-0.109170305676856,-0.251184834123223,-0.29608938547486,-0.328947368421053,-0.10126582278481,-0.13903743315508,-0.130208333333333,-0.206703910614525,-0.0618556701030928,-0.0698689956331878,-0.251336898395722,-0.196969696969697,-0.151685393258427,-0.0102564102564103,-0.167464114832536,-0.209039548022599,-0.154255319148936
YIL146C,-0.311258278145695,-0.203208556149733,-0.197916666666667,-0.101449275362319,-0.0394088669950739,-0.139303482587065,-0.167441860465116,-0.0874524714828897,-0.126696832579186,-0.0954198473282443,-0.254901960784314,-0.0769230769230769,-0.266949152542373,-0.160220994475138,-0.283842794759825,-0.327014218009479,-0.519553072625698,-0.245614035087719,-0.341772151898734,-0.240641711229947,-0.15625,-0.0949720670391062,-0.201030927835052,-0.187772925764192,-0.283422459893048,-0.45959595959596,-0.314606741573034,-0.456410256410256,-0.559808612440191,-0.124293785310734,-0.154255319148936
YOR210W,-0.251655629139073,-0.171122994652406,-0.348958333333333,-0.285024154589372,-0.458128078817734,-0.368159203980099,-0.204651162790698,-0.091254752851711,-0.108597285067873,-0.106870229007634,-0.220588235294118,-0.0913461538461538,-0.122881355932203,-0.160220994475138,-0.109170305676856,-0.137440758293839,-0.162011173184358,-0.0350877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR247W,-0.152317880794702,-0.0213903743315508,0,-0.14975845410628,-0.187192118226601,-0.587064676616915,-0.413953488372093,-0.190114068441065,-0.194570135746606,-0.248091603053435,-0.416666666666667,-0.206730769230769,-0.156779661016949,-0.585635359116022,-0.449781659388646,-0.123222748815166,-0.0279329608938548,-0.0833333333333333,-0.20253164556962,-0.144385026737968,-0.0677083333333333,-0.184357541899441,-0.108247422680412,-0.0829694323144105,-0.144385026737968,-0.136363636363636,-0.134831460674157,-0.0102564102564103,0,0,-0.00531914893617021
YER013W,-0.357615894039735,-0.417112299465241,-0.364583333333333,-0.280193236714976,-0.246305418719212,-0.144278606965174,-0.172093023255814,0,-0.0226244343891403,-0.0801526717557252,-0.191176470588235,-0.177884615384615,-0.161016949152542,-0.248618784530387,-0.161572052401747,-0.170616113744076,-0.128491620111732,-0.0614035087719298,0,-0.0374331550802139,-0.0520833333333333,0,-0.0927835051546392,-0.139737991266376,-0.197860962566845,-0.121212121212121,-0.455056179775281,-0.38974358974359,-0.138755980861244,-0.0338983050847458,-0.0957446808510638
YMR198W,-0.0264900662251656,0,-0.203125,-0.251207729468599,-0.103448275862069,-0.18407960199005,-0.162790697674419,-0.0570342205323194,-0.0995475113122172,-0.0458015267175573,-0.0245098039215686,-0.0240384615384615,-0.0805084745762712,-0.138121546961326,-0.353711790393013,-0.241706161137441,-0.167597765363129,-0.114035087719298,0,-0.433155080213904,-0.567708333333333,-0.608938547486034,-0.520618556701031,-0.109170305676856,-0.0213903743315508,-0.0252525252525253,-0.146067415730337,-0.37948717948718,-0.205741626794258,-0.180790960451977,-0.159574468085106
YPR056W,-0.311258278145695,-0.240641711229947,-0.114583333333333,-0.106280193236715,-0.108374384236453,-0.253731343283582,-0.027906976744186,-0.0228136882129278,-0.0904977375565611,-0.0954198473282443,-0.0980392156862745,-0.0817307692307692,0,0,-0.0436681222707424,-0.388625592417062,-0.458100558659218,-0.280701754385965,-0.244725738396624,-0.25668449197861,-0.447916666666667,-0.480446927374302,-0.11340206185567,-0.436681222707424,-0.379679144385027,-0.368686868686869,-0.432584269662921,-0.041025641025641,0,-0.163841807909605,-0.25531914893617
YDR472W,0,-0.0267379679144385,-0.114583333333333,-0.198067632850242,-0.172413793103448,-0.174129353233831,-0.172093023255814,-0.193916349809886,-0.230769230769231,-0.0725190839694656,-0.0147058823529412,-0.163461538461538,-0.144067796610169,-0.0607734806629834,-0.183406113537118,-0.251184834123223,-0.525139664804469,-0.201754385964912,-0.223628691983122,-0.18716577540107,-0.265625,-0.279329608938548,-0.0412371134020619,-0.00436681222707424,-0.363636363636364,-0.0909090909090909,-0.241573033707865,-0.18974358974359,-0.229665071770335,-0.254237288135593,-0.212765957446809
YFL002C,-0.152317880794702,-0.299465240641711,-0.333333333333333,-0.410628019323671,-0.394088669950739,-0.437810945273632,-0.772093023255814,-0.209125475285171,-0.14027149321267,-0.427480916030534,-0.284313725490196,-0.278846153846154,-0.161016949152542,-0.320441988950276,-0.323144104803493,-0.601895734597156,-0.441340782122905,-0.131578947368421,-0.151898734177215,-0.0267379679144385,-0.046875,-0.0502793296089385,-0.0463917525773196,-0.0174672489082969,-0.0427807486631016,-0.0808080808080808,-0.0842696629213483,-0.0769230769230769,-0.0239234449760766,-0.248587570621469,-0.234042553191489
YMR174C,-0.00662251655629139,-0.310160427807487,-0.302083333333333,-0.21256038647343,-0.285714285714286,-0.298507462686567,-0.134883720930233,-0.152091254752852,-0.180995475113122,-0.229007633587786,-0.196078431372549,-0.192307692307692,-0.0635593220338983,-0.475138121546961,-0.187772925764192,-0.208530805687204,-0.284916201117318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR121W,-0.291390728476821,-0.101604278074866,-0.473958333333333,-0.439613526570048,-0.167487684729064,-0.243781094527363,-0.344186046511628,-0.262357414448669,-0.276018099547511,-0.125954198473282,-0.0294117647058824,-0.274038461538462,-0.411016949152542,-0.160220994475138,-0.25764192139738,-0.260663507109005,-0.229050279329609,-0.179824561403509,-0.172995780590717,-0.0213903743315508,-0.145833333333333,-0.301675977653631,-0.221649484536082,-0.196506550218341,-0.262032085561497,-0.146464646464646,-0.471910112359551,-0.430769230769231,-0.741626794258373,-0.480225988700565,-0.218085106382979
YJR153W,0,-0.192513368983957,-0.34375,-0.318840579710145,-0.182266009852217,-0.0597014925373134,-0.511627906976744,-0.376425855513308,-0.0588235294117647,-0.152671755725191,-0.235294117647059,-0.0913461538461538,-0.177966101694915,-0.292817679558011,-0.362445414847162,-0.398104265402844,-0.301675977653631,-0.285087719298246,-0.248945147679325,-0.32620320855615,-0.182291666666667,-0.23463687150838,-0.252577319587629,-0.104803493449782,-0.390374331550802,-0.368686868686869,-0.185393258426966,-0.358974358974359,-0.296650717703349,-0.570621468926554,-0.457446808510638
YFR001W,-0.185430463576159,-0.363636363636364,-0.333333333333333,-0.309178743961353,-0.261083743842364,-0.208955223880597,-0.367441860465116,-0.258555133079848,0,-0.0152671755725191,-0.0931372549019608,-0.182692307692308,-0.190677966101695,-0.320441988950276,-0.209606986899563,-0.298578199052133,-0.402234636871508,-0.201754385964912,-0.113924050632911,-0.160427807486631,-0.385416666666667,-0.100558659217877,-0.118556701030928,-0.384279475982533,-0.288770053475936,-0.287878787878788,0,-0.112820512820513,-0.105263157894737,0,0
YKR010C,-0.463576158940397,-0.609625668449198,-0.375,-0.120772946859903,-0.374384236453202,-0.00497512437810945,-0.111627906976744,-0.133079847908745,-0.104072398190045,-0.133587786259542,-0.0245098039215686,-0.0240384615384615,-0.152542372881356,-0.232044198895028,-0.209606986899563,-0.199052132701422,-0.29608938547486,-0.0570175438596491,-0.0506329113924051,-0.128342245989305,-0.333333333333333,-0.357541899441341,-0.108247422680412,-0.275109170305677,-0.235294117647059,-0.0909090909090909,-0.101123595505618,-0.0769230769230769,-0.0287081339712919,-0.214689265536723,-0.138297872340426
YFL025C,-0.43046357615894,-0.224598930481283,-0.109375,-0.135265700483092,-0.231527093596059,-0.26865671641791,-0.381395348837209,-0.190114068441065,-0.199095022624434,-0.0725190839694656,-0.0931372549019608,0,0,-0.0165745856353591,0,-0.161137440758294,-0.279329608938548,-0.105263157894737,-0.147679324894515,-0.0320855614973262,-0.192708333333333,-0.407821229050279,-0.201030927835052,-0.170305676855895,-0.160427807486631,-0.156565656565657,-0.370786516853933,-0.348717948717949,-0.244019138755981,-0.265536723163842,-0.218085106382979
YPL242C,-0.178807947019868,-0.0320855614973262,-0.0260416666666667,-0.0434782608695652,0,-0.303482587064677,-0.0697674418604651,-0.125475285171103,-0.149321266968326,-0.0572519083969466,-0.0833333333333333,-0.105769230769231,-0.0932203389830508,-0.265193370165746,-0.393013100436681,-0.123222748815166,-0.273743016759777,-0.223684210526316,-0.261603375527426,-0.165775401069519,-0.0572916666666667,-0.106145251396648,-0.077319587628866,-0.218340611353712,-0.267379679144385,-0.0757575757575758,-0.0168539325842697,-0.112820512820513,-0.129186602870813,-0.186440677966102,-0.313829787234043
